,GameID,Date,Team,Opponent,Location,Rank,Opponent Rank
5876,2026-01-04-LIU-vs-Chicago State-m,2026-01-04,LIU,Chicago State,Away,NR,NR
5877,2026-01-04-LIU-vs-Chicago State-m,2026-01-04,Chicago State,LIU,Home,NR,NR
5878,2026-01-04-Cleveland State-vs-Purdue Fort Wayne-m,2026-01-04,Cleveland State,Purdue Fort Wayne,Away,NR,NR
5879,2026-01-04-Cleveland State-vs-Purdue Fort Wayne-m,2026-01-04,Purdue Fort Wayne,Cleveland State,Home,NR,NR
5880,2026-01-04-Wright State-vs-IU Indianapolis-m,2026-01-04,Wright State,IU Indianapolis,Away,NR,NR
5881,2026-01-04-Wright State-vs-IU Indianapolis-m,2026-01-04,IU Indianapolis,Wright State,Home,NR,NR
5882,2026-01-04-Iona-vs-Marist-m,2026-01-04,Iona,Marist,Away,NR,NR
5883,2026-01-04-Iona-vs-Marist-m,2026-01-04,Marist,Iona,Home,NR,NR
5884,2026-01-04-Le Moyne-vs-Mercyhurst-m,2026-01-04,Le Moyne,Mercyhurst,Away,NR,NR
5885,2026-01-04-Le Moyne-vs-Mercyhurst-m,2026-01-04,Mercyhurst,Le Moyne,Home,NR,NR
5886,2026-01-04-Fairfield-vs-Niagara-m,2026-01-04,Fairfield,Niagara,Away,NR,NR
5887,2026-01-04-Fairfield-vs-Niagara-m,2026-01-04,Niagara,Fairfield,Home,NR,NR
5888,2026-01-04-Mount St. Mary's-vs-Quinnipiac-m,2026-01-04,Mount St. Mary's,Quinnipiac,Away,NR,NR
5889,2026-01-04-Mount St. Mary's-vs-Quinnipiac-m,2026-01-04,Quinnipiac,Mount St. Mary's,Home,NR,NR
5890,2026-01-04-Siena-vs-Rider-m,2026-01-04,Siena,Rider,Away,NR,NR
5891,2026-01-04-Siena-vs-Rider-m,2026-01-04,Rider,Siena,Home,NR,NR
5892,2026-01-04-New Mexico State-vs-Missouri State-m,2026-01-04,New Mexico State,Missouri State,Away,NR,NR
5893,2026-01-04-New Mexico State-vs-Missouri State-m,2026-01-04,Missouri State,New Mexico State,Home,NR,NR
5894,2026-01-04-Robert Morris-vs-Oakland-m,2026-01-04,Robert Morris,Oakland,Away,NR,NR
5895,2026-01-04-Robert Morris-vs-Oakland-m,2026-01-04,Oakland,Robert Morris,Home,NR,NR
5896,2026-01-04-Louisiana Tech-vs-Western Kentucky-m,2026-01-04,Louisiana Tech,Western Kentucky,Away,NR,NR
5897,2026-01-04-Louisiana Tech-vs-Western Kentucky-m,2026-01-04,Western Kentucky,Louisiana Tech,Home,NR,NR
5898,2026-01-04-Youngstown State-vs-Northern Kentucky-m,2026-01-04,Youngstown State,Northern Kentucky,Away,NR,NR
5899,2026-01-04-Youngstown State-vs-Northern Kentucky-m,2026-01-04,Northern Kentucky,Youngstown State,Home,NR,NR
5900,2026-01-04-FDU-vs-Saint Francis (PA)-m,2026-01-04,FDU,Saint Francis (PA),Away,NR,NR
5901,2026-01-04-FDU-vs-Saint Francis (PA)-m,2026-01-04,Saint Francis (PA),FDU,Home,NR,NR
5902,2026-01-04-San Diego-vs-Santa Clara-m,2026-01-04,San Diego,Santa Clara,Away,NR,NR
5903,2026-01-04-San Diego-vs-Santa Clara-m,2026-01-04,Santa Clara,San Diego,Home,NR,NR
5904,2026-01-05-USC-vs-Michigan State-m,2026-01-05,USC,Michigan State,Away,NR, 11 
5905,2026-01-05-USC-vs-Michigan State-m,2026-01-05,Michigan State,USC,Home, 11 ,NR
5906,2026-01-05-Dartmouth-vs-Harvard-m,2026-01-05,Dartmouth,Harvard,Away,NR,NR
5907,2026-01-05-Dartmouth-vs-Harvard-m,2026-01-05,Harvard,Dartmouth,Home,NR,NR
5908,2026-01-05-Nebraska-vs-Ohio State-m,2026-01-05,Nebraska,Ohio State,Away,NR,NR
5909,2026-01-05-Nebraska-vs-Ohio State-m,2026-01-05,Ohio State,Nebraska,Home,NR,NR
5910,2026-01-05-Oregon-vs-Rutgers-m,2026-01-05,Oregon,Rutgers,Away,NR,NR
5911,2026-01-05-Oregon-vs-Rutgers-m,2026-01-05,Rutgers,Oregon,Home,NR,NR
5912,2026-01-05-Alabama State-vs-Arkansas-Pine Bluff-m,2026-01-05,Alabama State,Arkansas-Pine Bluff,Away,NR,NR
5913,2026-01-05-Alabama State-vs-Arkansas-Pine Bluff-m,2026-01-05,Arkansas-Pine Bluff,Alabama State,Home,NR,NR
5914,2026-01-05-Texas Southern-vs-Grambling-m,2026-01-05,Texas Southern,Grambling,Away,NR,NR
5915,2026-01-05-Texas Southern-vs-Grambling-m,2026-01-05,Grambling,Texas Southern,Home,NR,NR
5916,2026-01-05-Columbia-vs-Cornell-m,2026-01-05,Columbia,Cornell,Away,NR,NR
5917,2026-01-05-Columbia-vs-Cornell-m,2026-01-05,Cornell,Columbia,Home,NR,NR
5918,2026-01-05-Yale-vs-Brown-m,2026-01-05,Yale,Brown,Away,NR,NR
5919,2026-01-05-Yale-vs-Brown-m,2026-01-05,Brown,Yale,Home,NR,NR
5920,2026-01-05-William & Mary-vs-College of Charleston-m,2026-01-05,William & Mary,College of Charleston,Away,NR,NR
5921,2026-01-05-William & Mary-vs-College of Charleston-m,2026-01-05,College of Charleston,William & Mary,Home,NR,NR
5922,2026-01-05-Milwaukee-vs-Green Bay-m,2026-01-05,Milwaukee,Green Bay,Away,NR,NR
5923,2026-01-05-Milwaukee-vs-Green Bay-m,2026-01-05,Green Bay,Milwaukee,Home,NR,NR
5924,2026-01-05-Stephen F. Austin-vs-McNeese State-m,2026-01-05,Stephen F. Austin,McNeese State,Away,NR,NR
5925,2026-01-05-Stephen F. Austin-vs-McNeese State-m,2026-01-05,McNeese State,Stephen F. Austin,Home,NR,NR
5926,2026-01-05-Northwestern State-vs-Nicholls State-m,2026-01-05,Northwestern State,Nicholls State,Away,NR,NR
5927,2026-01-05-Northwestern State-vs-Nicholls State-m,2026-01-05,Nicholls State,Northwestern State,Home,NR,NR
5928,2026-01-05-Penn-vs-Princeton-m,2026-01-05,Penn,Princeton,Away,NR,NR
5929,2026-01-05-Penn-vs-Princeton-m,2026-01-05,Princeton,Penn,Home,NR,NR
5930,2026-01-05-Lamar-vs-Southeastern Louisiana-m,2026-01-05,Lamar,Southeastern Louisiana,Away,NR,NR
5931,2026-01-05-Lamar-vs-Southeastern Louisiana-m,2026-01-05,Southeastern Louisiana,Lamar,Home,NR,NR
5932,2026-01-05-Prairie View-vs-Southern-m,2026-01-05,Prairie View,Southern,Away,NR,NR
5933,2026-01-05-Prairie View-vs-Southern-m,2026-01-05,Southern,Prairie View,Home,NR,NR
5934,2026-01-05-Incarnate Word-vs-Texas-Rio Grande Valley-m,2026-01-05,Incarnate Word,Texas-Rio Grande Valley,Away,NR,NR
5935,2026-01-05-Incarnate Word-vs-Texas-Rio Grande Valley-m,2026-01-05,Texas-Rio Grande Valley,Incarnate Word,Home,NR,NR
5936,2026-01-05-Texas A&M-Corpus Christi-vs-Houston Christian-m,2026-01-05,Texas A&M-Corpus Christi,Houston Christian,Away,NR,NR
5937,2026-01-05-Texas A&M-Corpus Christi-vs-Houston Christian-m,2026-01-05,Houston Christian,Texas A&M-Corpus Christi,Home,NR,NR
5938,2026-01-05-Alabama A&M-vs-Mississippi Valley State-m,2026-01-05,Alabama A&M,Mississippi Valley State,Away,NR,NR
5939,2026-01-05-Alabama A&M-vs-Mississippi Valley State-m,2026-01-05,Mississippi Valley State,Alabama A&M,Home,NR,NR
5940,2026-01-05-East Texas A&M-vs-New Orleans-m,2026-01-05,East Texas A&M,New Orleans,Away,NR,NR
5941,2026-01-05-East Texas A&M-vs-New Orleans-m,2026-01-05,New Orleans,East Texas A&M,Home,NR,NR
5942,2026-01-06-Texas Tech-vs-Houston-m,2026-01-06,Texas Tech,Houston,Away, 20 , 3 
5943,2026-01-06-Texas Tech-vs-Houston-m,2026-01-06,Houston,Texas Tech,Home, 3 , 20 
5944,2026-01-06-Duke-vs-Louisville-m,2026-01-06,Duke,Louisville,Away, 4 , 6 
5945,2026-01-06-Duke-vs-Louisville-m,2026-01-06,Louisville,Duke,Home, 6 , 4 
5946,2026-01-06-Michigan-vs-Penn State-m,2026-01-06,Michigan,Penn State,Away, 7 ,NR
5947,2026-01-06-Michigan-vs-Penn State-m,2026-01-06,Penn State,Michigan,Home,NR, 7 
5948,2026-01-06-Georgia-vs-Florida-m,2026-01-06,Georgia,Florida,Away,NR, 10 
5949,2026-01-06-Georgia-vs-Florida-m,2026-01-06,Florida,Georgia,Home, 10 ,NR
5950,2026-01-06-St. John's (NY)-vs-Butler-m,2026-01-06,St. John's (NY),Butler,Away, 14 ,NR
5951,2026-01-06-St. John's (NY)-vs-Butler-m,2026-01-06,Butler,St. John's (NY),Home,NR, 14 
5952,2026-01-06-Texas-vs-Tennessee-m,2026-01-06,Texas,Tennessee,Away,NR, 17 
5953,2026-01-06-Texas-vs-Tennessee-m,2026-01-06,Tennessee,Texas,Home, 17 ,NR
5954,2026-01-06-UCLA-vs-Wisconsin-m,2026-01-06,UCLA,Wisconsin,Away, 18 ,NR
5955,2026-01-06-UCLA-vs-Wisconsin-m,2026-01-06,Wisconsin,UCLA,Home,NR, 18 
5956,2026-01-06-Texas A&M-vs-Auburn-m,2026-01-06,Texas A&M,Auburn,Away,NR, 21 
5957,2026-01-06-Texas A&M-vs-Auburn-m,2026-01-06,Auburn,Texas A&M,Home, 21 ,NR
5958,2026-01-06-NC State-vs-Boston College-m,2026-01-06,NC State,Boston College,Away, 23 ,NR
5959,2026-01-06-NC State-vs-Boston College-m,2026-01-06,Boston College,NC State,Home,NR, 23 
5960,2026-01-06-Central Michigan-vs-Akron-m,2026-01-06,Central Michigan,Akron,Away,NR,NR
5961,2026-01-06-Central Michigan-vs-Akron-m,2026-01-06,Akron,Central Michigan,Home,NR,NR
5962,2026-01-06-George Washington-vs-Dayton-m,2026-01-06,George Washington,Dayton,Away,NR,NR
5963,2026-01-06-George Washington-vs-Dayton-m,2026-01-06,Dayton,George Washington,Home,NR,NR
5964,2026-01-06-Syracuse-vs-Georgia Tech-m,2026-01-06,Syracuse,Georgia Tech,Away,NR,NR
5965,2026-01-06-Syracuse-vs-Georgia Tech-m,2026-01-06,Georgia Tech,Syracuse,Home,NR,NR
5966,2026-01-06-UMass-vs-Ohio-m,2026-01-06,UMass,Ohio,Away,NR,NR
5967,2026-01-06-UMass-vs-Ohio-m,2026-01-06,Ohio,UMass,Home,NR,NR
5968,2026-01-06-Cincinnati-vs-West Virginia-m,2026-01-06,Cincinnati,West Virginia,Away,NR,NR
5969,2026-01-06-Cincinnati-vs-West Virginia-m,2026-01-06,West Virginia,Cincinnati,Home,NR,NR
5970,2026-01-06-Toledo-vs-Northern Illinois-m,2026-01-06,Toledo,Northern Illinois,Away,NR,NR
5971,2026-01-06-Toledo-vs-Northern Illinois-m,2026-01-06,Northern Illinois,Toledo,Home,NR,NR
5972,2026-01-06-Lindenwood-vs-SIU-Edwardsville-m,2026-01-06,Lindenwood,SIU-Edwardsville,Away,NR,NR
5973,2026-01-06-Lindenwood-vs-SIU-Edwardsville-m,2026-01-06,SIU-Edwardsville,Lindenwood,Home,NR,NR
5974,2026-01-06-Utah State-vs-Air Force-m,2026-01-06,Utah State,Air Force,Away,NR,NR
5975,2026-01-06-Utah State-vs-Air Force-m,2026-01-06,Air Force,Utah State,Home,NR,NR
5976,2026-01-06-New Mexico-vs-Colorado State-m,2026-01-06,New Mexico,Colorado State,Away,NR,NR
5977,2026-01-06-New Mexico-vs-Colorado State-m,2026-01-06,Colorado State,New Mexico,Home,NR,NR
5978,2026-01-06-Fresno State-vs-San Jose State-m,2026-01-06,Fresno State,San Jose State,Away,NR,NR
5979,2026-01-06-Fresno State-vs-San Jose State-m,2026-01-06,San Jose State,Fresno State,Home,NR,NR
5980,2026-01-06-UAB-vs-South Florida-m,2026-01-06,UAB,South Florida,Away,NR,NR
5981,2026-01-06-UAB-vs-South Florida-m,2026-01-06,South Florida,UAB,Home,NR,NR
5982,2026-01-06-Eastern Michigan-vs-Ball State-m,2026-01-06,Eastern Michigan,Ball State,Away,NR,NR
5983,2026-01-06-Eastern Michigan-vs-Ball State-m,2026-01-06,Ball State,Eastern Michigan,Home,NR,NR
5984,2026-01-06-Bowling Green-vs-Kent State-m,2026-01-06,Bowling Green,Kent State,Away,NR,NR
5985,2026-01-06-Bowling Green-vs-Kent State-m,2026-01-06,Kent State,Bowling Green,Home,NR,NR
5986,2026-01-06-South Carolina-vs-LSU-m,2026-01-06,South Carolina,LSU,Away,NR,NR
5987,2026-01-06-South Carolina-vs-LSU-m,2026-01-06,LSU,South Carolina,Home,NR,NR
5988,2026-01-06-Western Michigan-vs-Miami (OH)-m,2026-01-06,Western Michigan,Miami (OH),Away,NR,NR
5989,2026-01-06-Western Michigan-vs-Miami (OH)-m,2026-01-06,Miami (OH),Western Michigan,Home,NR,NR
5990,2026-01-06-Georgetown-vs-DePaul-m,2026-01-06,Georgetown,DePaul,Away,NR,NR
5991,2026-01-06-Georgetown-vs-DePaul-m,2026-01-06,DePaul,Georgetown,Home,NR,NR
5992,2026-01-06-Iowa-vs-Minnesota-m,2026-01-06,Iowa,Minnesota,Away,NR,NR
5993,2026-01-06-Iowa-vs-Minnesota-m,2026-01-06,Minnesota,Iowa,Home,NR,NR
5994,2026-01-06-UCF-vs-Oklahoma State-m,2026-01-06,UCF,Oklahoma State,Away,NR,NR
5995,2026-01-06-UCF-vs-Oklahoma State-m,2026-01-06,Oklahoma State,UCF,Home,NR,NR
5996,2026-01-06-TCU-vs-Kansas-m,2026-01-06,TCU,Kansas,Away,NR,NR
5997,2026-01-06-TCU-vs-Kansas-m,2026-01-06,Kansas,TCU,Home,NR,NR
5998,2026-01-06-UNLV-vs-Wyoming-m,2026-01-06,UNLV,Wyoming,Away,NR,NR
5999,2026-01-06-UNLV-vs-Wyoming-m,2026-01-06,Wyoming,UNLV,Home,NR,NR
6000,2026-01-06-San Diego State-vs-Nevada-m,2026-01-06,San Diego State,Nevada,Away,NR,NR
6001,2026-01-06-San Diego State-vs-Nevada-m,2026-01-06,Nevada,San Diego State,Home,NR,NR
6002,2026-01-07-Washington-vs-Purdue-m,2026-01-07,Washington,Purdue,Away,NR, 1 
6003,2026-01-07-Washington-vs-Purdue-m,2026-01-07,Purdue,Washington,Home, 1 ,NR
6004,2026-01-07-Kansas State-vs-Arizona-m,2026-01-07,Kansas State,Arizona,Away,NR, 2 
6005,2026-01-07-Kansas State-vs-Arizona-m,2026-01-07,Arizona,Kansas State,Home, 2 ,NR
6006,2026-01-07-UConn-vs-Providence-m,2026-01-07,UConn,Providence,Away, 5 ,NR
6007,2026-01-07-UConn-vs-Providence-m,2026-01-07,Providence,UConn,Home,NR, 5 
6008,2026-01-07-Arizona State-vs-BYU-m,2026-01-07,Arizona State,BYU,Away,NR, 9 
6009,2026-01-07-Arizona State-vs-BYU-m,2026-01-07,BYU,Arizona State,Home, 9 ,NR
6010,2026-01-07-Iowa State-vs-Baylor-m,2026-01-07,Iowa State,Baylor,Away, 15 ,NR
6011,2026-01-07-Iowa State-vs-Baylor-m,2026-01-07,Baylor,Iowa State,Home,NR, 15 
6012,2026-01-07-Missouri-vs-Kentucky-m,2026-01-07,Missouri,Kentucky,Away,NR, 19 
6013,2026-01-07-Missouri-vs-Kentucky-m,2026-01-07,Kentucky,Missouri,Home, 19 ,NR
6014,2026-01-07-Arkansas-vs-Ole Miss-m,2026-01-07,Arkansas,Ole Miss,Away, 22 ,NR
6015,2026-01-07-Arkansas-vs-Ole Miss-m,2026-01-07,Ole Miss,Arkansas,Home,NR, 22 
6016,2026-01-07-Indiana-vs-Maryland-m,2026-01-07,Indiana,Maryland,Away, 25 ,NR
6017,2026-01-07-Indiana-vs-Maryland-m,2026-01-07,Maryland,Indiana,Home,NR, 25 
6018,2026-01-07-Loyola (MD)-vs-Army-m,2026-01-07,Loyola (MD),Army,Away,NR,NR
6019,2026-01-07-Loyola (MD)-vs-Army-m,2026-01-07,Army,Loyola (MD),Home,NR,NR
6020,2026-01-07-SMU-vs-Clemson-m,2026-01-07,SMU,Clemson,Away,NR,NR
6021,2026-01-07-SMU-vs-Clemson-m,2026-01-07,Clemson,SMU,Home,NR,NR
6022,2026-01-07-American-vs-Colgate-m,2026-01-07,American,Colgate,Away,NR,NR
6023,2026-01-07-American-vs-Colgate-m,2026-01-07,Colgate,American,Home,NR,NR
6024,2026-01-07-VMI-vs-ETSU-m,2026-01-07,VMI,ETSU,Away,NR,NR
6025,2026-01-07-VMI-vs-ETSU-m,2026-01-07,ETSU,VMI,Home,NR,NR
6026,2026-01-07-George Mason-vs-Fordham-m,2026-01-07,George Mason,Fordham,Away,NR,NR
6027,2026-01-07-George Mason-vs-Fordham-m,2026-01-07,Fordham,George Mason,Home,NR,NR
6028,2026-01-07-Marshall-vs-James Madison-m,2026-01-07,Marshall,James Madison,Away,NR,NR
6029,2026-01-07-Marshall-vs-James Madison-m,2026-01-07,James Madison,Marshall,Home,NR,NR
6030,2026-01-07-The Citadel-vs-Mercer-m,2026-01-07,The Citadel,Mercer,Away,NR,NR
6031,2026-01-07-The Citadel-vs-Mercer-m,2026-01-07,Mercer,The Citadel,Home,NR,NR
6032,2026-01-07-La Salle-vs-Rhode Island-m,2026-01-07,La Salle,Rhode Island,Away,NR,NR
6033,2026-01-07-La Salle-vs-Rhode Island-m,2026-01-07,Rhode Island,La Salle,Home,NR,NR
6034,2026-01-07-East Carolina-vs-Temple-m,2026-01-07,East Carolina,Temple,Away,NR,NR
6035,2026-01-07-East Carolina-vs-Temple-m,2026-01-07,Temple,East Carolina,Home,NR,NR
6036,2026-01-07-Creighton-vs-Villanova-m,2026-01-07,Creighton,Villanova,Away,NR,NR
6037,2026-01-07-Creighton-vs-Villanova-m,2026-01-07,Villanova,Creighton,Home,NR,NR
6038,2026-01-07-Saint Louis-vs-VCU-m,2026-01-07,Saint Louis,VCU,Away,NR,NR
6039,2026-01-07-Saint Louis-vs-VCU-m,2026-01-07,VCU,Saint Louis,Home,NR,NR
6040,2026-01-07-Miami (FL)-vs-Wake Forest-m,2026-01-07,Miami (FL),Wake Forest,Away,NR,NR
6041,2026-01-07-Miami (FL)-vs-Wake Forest-m,2026-01-07,Wake Forest,Miami (FL),Home,NR,NR
6042,2026-01-07-UNC Greensboro-vs-Wofford-m,2026-01-07,UNC Greensboro,Wofford,Away,NR,NR
6043,2026-01-07-UNC Greensboro-vs-Wofford-m,2026-01-07,Wofford,UNC Greensboro,Home,NR,NR
6044,2026-01-07-Florida Atlantic-vs-UAB-m,2026-01-07,Florida Atlantic,UAB,Away,NR,NR
6045,2026-01-07-Florida Atlantic-vs-UAB-m,2026-01-07,UAB,Florida Atlantic,Home,NR,NR
6046,2026-01-07-Drake-vs-Bradley-m,2026-01-07,Drake,Bradley,Away,NR,NR
6047,2026-01-07-Drake-vs-Bradley-m,2026-01-07,Bradley,Drake,Home,NR,NR
6048,2026-01-07-Murray State-vs-Evansville-m,2026-01-07,Murray State,Evansville,Away,NR,NR
6049,2026-01-07-Murray State-vs-Evansville-m,2026-01-07,Evansville,Murray State,Home,NR,NR
6050,2026-01-07-Southern Illinois-vs-UIC-m,2026-01-07,Southern Illinois,UIC,Away,NR,NR
6051,2026-01-07-Southern Illinois-vs-UIC-m,2026-01-07,UIC,Southern Illinois,Home,NR,NR
6052,2026-01-07-Davidson-vs-Loyola (IL)-m,2026-01-07,Davidson,Loyola (IL),Away,NR,NR
6053,2026-01-07-Davidson-vs-Loyola (IL)-m,2026-01-07,Loyola (IL),Davidson,Home,NR,NR
6054,2026-01-07-South Florida-vs-North Texas-m,2026-01-07,South Florida,North Texas,Away,NR,NR
6055,2026-01-07-South Florida-vs-North Texas-m,2026-01-07,North Texas,South Florida,Home,NR,NR
6056,2026-01-07-Belmont-vs-Northern Iowa-m,2026-01-07,Belmont,Northern Iowa,Away,NR,NR
6057,2026-01-07-Belmont-vs-Northern Iowa-m,2026-01-07,Northern Iowa,Belmont,Home,NR,NR
6058,2026-01-07-Western Carolina-vs-Samford-m,2026-01-07,Western Carolina,Samford,Away,NR,NR
6059,2026-01-07-Western Carolina-vs-Samford-m,2026-01-07,Samford,Western Carolina,Home,NR,NR
6060,2026-01-07-Charlotte-vs-UTSA-m,2026-01-07,Charlotte,UTSA,Away,NR,NR
6061,2026-01-07-Charlotte-vs-UTSA-m,2026-01-07,UTSA,Charlotte,Home,NR,NR
6062,2026-01-07-Rice-vs-Wichita State-m,2026-01-07,Rice,Wichita State,Away,NR,NR
6063,2026-01-07-Rice-vs-Wichita State-m,2026-01-07,Wichita State,Rice,Home,NR,NR
6064,2026-01-07-Utah-vs-Colorado-m,2026-01-07,Utah,Colorado,Away,NR,NR
6065,2026-01-07-Utah-vs-Colorado-m,2026-01-07,Colorado,Utah,Home,NR,NR
6066,2026-01-07-Holy Cross-vs-Lehigh-m,2026-01-07,Holy Cross,Lehigh,Away,NR,NR
6067,2026-01-07-Holy Cross-vs-Lehigh-m,2026-01-07,Lehigh,Holy Cross,Home,NR,NR
6068,2026-01-07-Longwood-vs-UNC Asheville-m,2026-01-07,Longwood,UNC Asheville,Away,NR,NR
6069,2026-01-07-Longwood-vs-UNC Asheville-m,2026-01-07,UNC Asheville,Longwood,Home,NR,NR
6070,2026-01-07-Charleston Southern-vs-Winthrop-m,2026-01-07,Charleston Southern,Winthrop,Away,NR,NR
6071,2026-01-07-Charleston Southern-vs-Winthrop-m,2026-01-07,Winthrop,Charleston Southern,Home,NR,NR
6072,2026-01-07-Purdue Fort Wayne-vs-Youngstown State-m,2026-01-07,Purdue Fort Wayne,Youngstown State,Away,NR,NR
6073,2026-01-07-Purdue Fort Wayne-vs-Youngstown State-m,2026-01-07,Youngstown State,Purdue Fort Wayne,Home,NR,NR
6074,2026-01-07-Furman-vs-Chattanooga-m,2026-01-07,Furman,Chattanooga,Away,NR,NR
6075,2026-01-07-Furman-vs-Chattanooga-m,2026-01-07,Chattanooga,Furman,Home,NR,NR
6076,2026-01-07-Gardner-Webb-vs-High Point-m,2026-01-07,Gardner-Webb,High Point,Away,NR,NR
6077,2026-01-07-Gardner-Webb-vs-High Point-m,2026-01-07,High Point,Gardner-Webb,Home,NR,NR
6078,2026-01-07-Florida International-vs-Jacksonville State-m,2026-01-07,Florida International,Jacksonville State,Away,NR,NR
6079,2026-01-07-Florida International-vs-Jacksonville State-m,2026-01-07,Jacksonville State,Florida International,Home,NR,NR
6080,2026-01-07-Missouri State-vs-Kennesaw State-m,2026-01-07,Missouri State,Kennesaw State,Away,NR,NR
6081,2026-01-07-Missouri State-vs-Kennesaw State-m,2026-01-07,Kennesaw State,Missouri State,Home,NR,NR
6082,2026-01-07-Boston University-vs-Lafayette-m,2026-01-07,Boston University,Lafayette,Away,NR,NR
6083,2026-01-07-Boston University-vs-Lafayette-m,2026-01-07,Lafayette,Boston University,Home,NR,NR
6084,2026-01-07-Xavier-vs-Marquette-m,2026-01-07,Xavier,Marquette,Away,NR,NR
6085,2026-01-07-Xavier-vs-Marquette-m,2026-01-07,Marquette,Xavier,Home,NR,NR
6086,2026-01-07-Oklahoma-vs-Mississippi State-m,2026-01-07,Oklahoma,Mississippi State,Away,NR,NR
6087,2026-01-07-Oklahoma-vs-Mississippi State-m,2026-01-07,Mississippi State,Oklahoma,Home,NR,NR
6088,2026-01-07-Bucknell-vs-Navy-m,2026-01-07,Bucknell,Navy,Away,NR,NR
6089,2026-01-07-Bucknell-vs-Navy-m,2026-01-07,Navy,Bucknell,Home,NR,NR
6090,2026-01-07-Presbyterian-vs-Radford-m,2026-01-07,Presbyterian,Radford,Away,NR,NR
6091,2026-01-07-Presbyterian-vs-Radford-m,2026-01-07,Radford,Presbyterian,Home,NR,NR
6092,2026-01-07-Duquesne-vs-St. Joseph's-m,2026-01-07,Duquesne,St. Joseph's,Away,NR,NR
6093,2026-01-07-Duquesne-vs-St. Joseph's-m,2026-01-07,St. Joseph's,Duquesne,Home,NR,NR
6094,2026-01-07-Richmond-vs-St. Bonaventure-m,2026-01-07,Richmond,St. Bonaventure,Away,NR,NR
6095,2026-01-07-Richmond-vs-St. Bonaventure-m,2026-01-07,St. Bonaventure,Richmond,Home,NR,NR
6096,2026-01-07-Stanford-vs-Virginia Tech-m,2026-01-07,Stanford,Virginia Tech,Away,NR,NR
6097,2026-01-07-Stanford-vs-Virginia Tech-m,2026-01-07,Virginia Tech,Stanford,Home,NR,NR
6098,2026-01-07-Troy-vs-Arkansas State-m,2026-01-07,Troy,Arkansas State,Away,NR,NR
6099,2026-01-07-Troy-vs-Arkansas State-m,2026-01-07,Arkansas State,Troy,Home,NR,NR
6100,2026-01-07-Illinois State-vs-Valparaiso-m,2026-01-07,Illinois State,Valparaiso,Away,NR,NR
6101,2026-01-07-Illinois State-vs-Valparaiso-m,2026-01-07,Valparaiso,Illinois State,Home,NR,NR
6102,2026-01-07-South Dakota-vs-St. Thomas-m,2026-01-07,South Dakota,St. Thomas,Away,NR,NR
6103,2026-01-07-South Dakota-vs-St. Thomas-m,2026-01-07,St. Thomas,South Dakota,Home,NR,NR
6104,2026-01-07-California-vs-Virginia-m,2026-01-07,California,Virginia,Away,NR,NR
6105,2026-01-07-California-vs-Virginia-m,2026-01-07,Virginia,California,Home,NR,NR
6106,2026-01-07-Grand Canyon-vs-Boise State-m,2026-01-07,Grand Canyon,Boise State,Away,NR,NR
6107,2026-01-07-Grand Canyon-vs-Boise State-m,2026-01-07,Boise State,Grand Canyon,Home,NR,NR
6108,2026-01-08-Northwestern-vs-Michigan State-m,2026-01-08,Northwestern,Michigan State,Away,NR, 11 
6109,2026-01-08-Northwestern-vs-Michigan State-m,2026-01-08,Michigan State,Northwestern,Home, 11 ,NR
6110,2026-01-08-Santa Clara-vs-Gonzaga-m,2026-01-08,Santa Clara,Gonzaga,Away,NR, 12 
6111,2026-01-08-Santa Clara-vs-Gonzaga-m,2026-01-08,Gonzaga,Santa Clara,Home, 12 ,NR
6112,2026-01-08-Rutgers-vs-Illinois-m,2026-01-08,Rutgers,Illinois,Away,NR, 13 
6113,2026-01-08-Rutgers-vs-Illinois-m,2026-01-08,Illinois,Rutgers,Home, 13 ,NR
6114,2026-01-08-Central Arkansas-vs-Bellarmine-m,2026-01-08,Central Arkansas,Bellarmine,Away,NR,NR
6115,2026-01-08-Central Arkansas-vs-Bellarmine-m,2026-01-08,Bellarmine,Central Arkansas,Home,NR,NR
6116,2026-01-08-UMass-Lowell-vs-Bryant-m,2026-01-08,UMass-Lowell,Bryant,Away,NR,NR
6117,2026-01-08-UMass-Lowell-vs-Bryant-m,2026-01-08,Bryant,UMass-Lowell,Home,NR,NR
6118,2026-01-08-Hampton-vs-Campbell-m,2026-01-08,Hampton,Campbell,Away,NR,NR
6119,2026-01-08-Hampton-vs-Campbell-m,2026-01-08,Campbell,Hampton,Home,NR,NR
6120,2026-01-08-Old Dominion-vs-Coastal Carolina-m,2026-01-08,Old Dominion,Coastal Carolina,Away,NR,NR
6121,2026-01-08-Old Dominion-vs-Coastal Carolina-m,2026-01-08,Coastal Carolina,Old Dominion,Home,NR,NR
6122,2026-01-08-Stony Brook-vs-Drexel-m,2026-01-08,Stony Brook,Drexel,Away,NR,NR
6123,2026-01-08-Stony Brook-vs-Drexel-m,2026-01-08,Drexel,Stony Brook,Home,NR,NR
6124,2026-01-08-North Alabama-vs-Eastern Kentucky-m,2026-01-08,North Alabama,Eastern Kentucky,Away,NR,NR
6125,2026-01-08-North Alabama-vs-Eastern Kentucky-m,2026-01-08,Eastern Kentucky,North Alabama,Home,NR,NR
6126,2026-01-08-Chicago State-vs-FDU-m,2026-01-08,Chicago State,FDU,Away,NR,NR
